id,x,y
5e80bc7e-0242-481b-aeb5-d4735ecc20b8,0.43351143474524,125.26631663102728
e0ddbb72-2c4a-4a7d-a904-dc1a530110b1,-1.4434646139278704,145.0897566782216
0eb5310a-4547-4d91-8a35-987ec0cb9d29,-0.18809279011379054,36.19302936573495
091d8942-156b-492e-a7b8-6b5fe2d19c85,2.641258136128604,-20.996289424652083
a7d4e28b-bc83-474e-9fb8-faa744bcbd1b,-0.3744767324238447,84.56601189829578
7409b939-8ad3-4306-9c80-d22d825e88af,-2.591555556151679,180.2997980918763
05957608-15ba-4f73-af79-1a879000f994,-1.215378294869198,124.07947866741907
f9241d09-a591-4e6d-914d-e2aa439daae8,-0.7549801179946467,97.86152457270208
e9643149-b05f-4fb9-bc5b-e6775ab926b9,2.765007948378001,-147.49184809521802
780d135a-e83a-42e1-acb0-858ed06f87ee,2.088049375933407,8.258133765194415
409fecd0-be1f-41db-9769-51424d37b40b,-0.9710462889789264,103.46508514914655
ac3b5917-791c-403c-8494-75de3fc8353b,2.3506380046924784,-37.674337890592355
97f83220-91bd-4370-b01c-9df1f6f8d188,0.9192049191428016,73.01843275834173
3d54113d-615d-4a3d-85de-de4aac1e90bf,2.7819765630061752,-87.80378981621456
8099f951-8f5b-435c-8c05-71e9e54df1d9,1.492729545240799,84.98160401110032
bef061ec-5032-4bcb-9acb-47d5bab1c6e8,-1.5236208900542132,124.55215370343392
8b28fa09-c735-4a19-9769-bd00374b818e,-2.0367670650884615,185.4602933802487
59c2f8b8-5857-4dc4-8ae5-aa120df9c38e,-0.9165988924066824,96.51993767631808
c3c0061a-fb81-4876-aa5f-2f0be2ece051,2.9420336843802257,-131.33842566116985
7af79071-31f7-4dba-bf97-220ba736c17a,1.3807321771006178,103.0489278315341
9268e93e-93e5-4a46-83e6-0c6ccee04e8f,-1.551488279540556,131.06118821789414
716713ff-554d-4107-a452-40bb1310ba1f,-0.8177353743442644,113.76861664744682
2cf279b8-6033-44af-afc5-05f844bb8e77,0.41978946420758945,87.14035057894922
2127f9ab-8ed2-4a95-a51b-cf45fc8f8017,-0.24837622938848458,50.21201329876848
bd8ff7af-20b6-491e-855f-50a93fa385ab,-1.4883540705234426,122.74116593880728
b33e766d-c2cf-479a-9ec0-15629d1db321,0.5207060787490128,62.86021263773635
1417de6c-aa91-4e4f-85b4-9d2a2c40e554,-1.5334464479903835,143.65372521354956
